2/12/2016
3:31 PM
Sampling Frequency:,10Hz 
-0.16560,   1.6
-0.16560,   0.9
-0.16559,   0.3
-0.16559,  -0.7
-0.16561,  -0.6
-0.16558,  -2.8
-0.16561,  -2.7
-0.16560,  -2.5
-0.16561,  -1.8
-0.16560,   1.2
-0.16560,   6.9
-0.16561,   4.2
-0.16562,   2.0
-0.16559,   3.4
-0.16561,   4.1
-0.16561,   2.7
-0.16559,   3.7
-0.16560,   2.2
-0.16559,  -1.2
-0.16560,  -3.1
-0.16560,  -3.5
-0.16560,  -1.5
-0.16562,   3.4
-0.16560,   1.1
-0.16559,  -2.0
-0.16559,  -1.9
-0.16560,  -3.2
-0.16559,  -6.0
-0.16560,  -6.2
-0.16560,  -6.4
-0.16559,  -6.7
-0.16560,  -6.6
-0.16558,  -7.3
-0.16560,  -7.1
-0.16560,  -6.2
-0.16560,  -7.3
-0.16561,  -7.1
-0.16562,  -3.5
-0.16561,  -0.0
-0.16563,   1.5
-0.16561,   2.4
-0.16561,   5.9
-0.16562,   4.6
-0.16562,   4.8
-0.16563,   3.5
-0.16562,   5.0
-0.16560,   0.4
-0.16561,  -6.2
-0.16561,  -6.9
-0.16560,  -5.7
-0.16560,  -1.5
-0.16561,   1.3
-0.16559,   6.7
-0.16561,  -1.4
-0.16558,  -4.9
-0.16560,  -3.4
-0.16560,  -1.1
-0.16560,   2.8
-0.16559,   9.1
-0.16558,  -3.2
-0.16561,  -2.2
-0.16562,  -1.3
-0.16561,  -0.6
-0.16560,   2.7
-0.16561,   8.7
-0.16560,   9.5
-0.16561,   8.3
-0.16561,   9.5
-0.16561,   8.3
-0.16563,   8.3
-0.16563,   8.4
-0.16563,   7.7
-0.16561,   8.3
-0.16562,  10.3
-0.16562,   5.3
-0.16561,  -0.7
-0.16561,  -5.5
-0.16562,  -5.0
-0.16561,  -0.5
-0.16562,   0.7
-0.16561,   0.5
-0.16561,   1.8
-0.16561,   1.8
-0.16561,   1.1
-0.16562,   2.9
-0.16560,   3.6
-0.16562,   2.6
-0.16563,   2.9
-0.16562,   3.8
-0.16563,   3.1
-0.16561,   0.1
-0.16562,  -1.9
-0.16563,  -3.6
-0.16562,  -5.5
-0.16562,  -6.5
-0.16563,  -5.1
-0.16562,  -4.5
-0.16562,  -3.7
-0.16562,  -1.3
-0.16562,   0.6
-0.16563,   5.2
-0.16561,   9.3
-0.16562,   7.8
-0.16564,   8.7
-0.16562,   8.7
-0.16562,   8.9
-0.16561,   9.6
-0.16562,   9.0
-0.16562,   8.7
-0.16563,   8.9
-0.16561,   8.4
-0.16561,   9.3
-0.16561,   8.4
-0.16561,   9.3
-0.16562,   9.0
-0.16563,   8.2
-0.16563,   7.9
-0.16562,   7.8
-0.16563,   8.7
-0.16563,   9.5
-0.16563,   8.7
-0.16563,   9.9
-0.16563,   8.5
-0.16562,   9.7
-0.16563,   8.4
-0.16563,  10.1
-0.16563,   9.5
-0.16563,   9.0
-0.16562,  10.0
-0.16562,   9.7
-0.16562,   9.1
-0.16563,   9.2
-0.16563,   9.6
-0.16564,   9.2
-0.16561,   9.1
-0.16563,   7.9
-0.16563,   8.4
-0.16562,   8.6
-0.16563,   8.9
-0.16564,   8.3
-0.16563,   8.8
-0.16563,   9.4
-0.16564,   8.8
-0.16562,   8.5
-0.16563,   7.7
-0.16561,   9.6
-0.16561,   9.8
-0.16562,   9.3
-0.16559,  10.6
-0.16562,   9.8
-0.16562,  10.8
-0.16561,   9.7
-0.16561,  10.8
-0.16560,  10.9
-0.16561,  10.8
-0.16562,   8.3
-0.16562,   8.9
-0.16562,   9.4
-0.16561,   7.2
-0.16562,   9.4
-0.16562,   8.7
-0.16562,   9.3
-0.16562,   8.7
-0.16562,   8.6
-0.16562,   9.2
-0.16562,   8.6
-0.16561,   8.0
-0.16561,   7.7
-0.16560,   7.7
-0.16562,   5.4
-0.16563,   6.4
-0.16562,   3.9
-0.16562,   0.1
-0.16561,   3.7
-0.16561,   2.9
-0.16561,   1.1
-0.16561,   0.0
-0.16561,  -1.5
-0.16563,   0.9
-0.16561,   2.5
-0.16562,   3.6
-0.16563,   3.9
-0.16562,   3.3
-0.16561,   5.8
-0.16561,   7.3
-0.16561,   0.0
-0.16563,  -1.5
-0.16560,  -1.1
-0.16562,  -0.7
-0.16563,  -2.5
-0.16563,  -3.9
-0.16562,  -0.7
-0.16560,  -0.0
-0.16562,   0.7
-0.16562,   0.6
-0.16560,  -1.0
-0.16562,  -1.9
-0.16561,  -1.2
-0.16561,   0.5
-0.16562,  -0.3
-0.16562,   0.1
-0.16562,   0.4
-0.16562,   0.6
-0.16563,   0.1
-0.16562,   0.6
-0.16561,   0.7
-0.16562,   0.3
-0.16562,   0.0
-0.16562,  -0.2
-0.16561,   0.1
-0.16560,   0.4
-0.16561,  -0.4
-0.16562,  -0.4
-0.16562,  -0.5
-0.16563,   0.9
-0.16562,  -0.3
-0.16563,   0.1
-0.16564,   0.1
-0.16562,  -0.4
-0.16562,  -0.0
-0.16562,  -0.5
-0.16562,  -0.2
-0.16561,   0.5
-0.16561,   0.3
-0.16560,   0.9
-0.16562,  -0.1
-0.16561,   0.1
-0.16563,   0.3
-0.16563,   0.8
-0.16562,   1.0
-0.16563,   0.2
-0.16562,   0.3
-0.16562,  -0.8
-0.16562,   0.9
-0.16561,   1.0
-0.16562,   1.2
-0.16562,   0.4
-0.16561,   1.3
-0.16562,   1.7
-0.16562,   0.5
-0.16561,  -0.2
-0.16562,   0.0
-0.16563,  -0.4
-0.16563,  -1.0
-0.16561,  -0.8
-0.16561,  -0.5
-0.16563,  -0.3
-0.16561,  -0.8
-0.16560,  -0.6
-0.16560,  -1.2
-0.16561,  -1.5
-0.16561,  -1.0
-0.16560,  -0.6
-0.16562,  -0.1
-0.16562,   0.0
-0.16562,  -0.3
-0.16560,   0.0
-0.16561,  -0.0
-0.16561,  -0.6
-0.16560,  -0.8
-0.16560,  -0.3
-0.16560,   0.3
-0.16559,  -0.3
-0.16560,   0.1
-0.16560,  -0.5
-0.16560,   0.2
-0.16560,  -0.6
-0.16561,  -0.7
-0.16560,  -1.1
-0.16560,   0.7
-0.16559,   0.4
-0.16559,  -0.4
-0.16559,   0.5
-0.16561,   0.4
-0.16562,  -2.2
-0.16563,   0.3
-0.16560,  -0.5
-0.16561,   0.8
-0.16562,   0.6
-0.16560,   0.6
-0.16559,  -1.4
-0.16560,  -0.3
-0.16561,  -0.2
-0.16560,  -0.7
-0.16562,  -0.3
-0.16561,   0.3
-0.16559,  -0.1
-0.16560,   1.0
-0.16561,   1.0
-0.16561,   0.5
-0.16560,   1.5
-0.16560,  -0.3
-0.16560,   1.9
-0.16560,   0.8
-0.16560,   0.1
-0.16560,   0.4
-0.16560,   1.0
-0.16561,  -0.0
-0.16560,   1.3
-0.16561,   1.2
-0.16560,   0.8
-0.16560,   0.3
-0.16561,   1.5
-0.16560,   1.0
-0.16561,   0.8
-0.16560,   1.9
-0.16561,   0.6
-0.16560,   1.4
-0.16561,   1.5
-0.16560,   1.6
-0.16563,   1.1
-0.16561,   1.9
-0.16561,   2.0
-0.16560,   1.3
-0.16560,   2.3
-0.16560,   2.3
-0.16560,   2.0
-0.16560,   2.1
-0.16559,   2.5
-0.16561,   2.3
-0.16559,   1.7
-0.16560,   1.9
-0.16560,   2.4
-0.16561,   2.3
-0.16561,   3.0
-0.16559,   1.9
-0.16560,   1.8
-0.16561,   2.1
-0.16560,   2.1
-0.16561,   1.9
-0.16560,   2.2
-0.16561,   1.5
-0.16560,   1.8
-0.16560,   1.0
-0.16560,   1.4
-0.16560,   3.1
-0.16560,   1.7
-0.16561,   2.2
-0.16560,   1.5
-0.16561,   2.2
-0.16562,   2.5
-0.16561,   1.9
-0.16561,   2.2
-0.16560,   2.3
-0.16560,   2.7
-0.16560,   1.9
-0.16560,   2.9
-0.16560,   2.4
-0.16561,   3.0
-0.16561,   2.2
-0.16560,   3.2
-0.16560,   2.3
-0.16560,   2.4
-0.16561,   2.1
-0.16560,   2.1
-0.16561,   2.3
-0.16561,   1.7
-0.16560,   1.6
-0.16561,   1.7
-0.16562,   2.0
-0.16561,   2.7
-0.16561,   2.0
-0.16561,   0.8
-0.16559,   1.2
-0.16561,   1.9
-0.16560,   1.6
-0.16559,   1.8
-0.16562,   2.3
-0.16559,   2.2
-0.16560,   1.7
-0.16561,   2.2
-0.16560,   1.6
-0.16561,   2.5
-0.16561,   1.9
-0.16560,   2.3
-0.16560,   2.0
-0.16562,   2.2
-0.16562,   2.0
-0.16560,   1.9
-0.16560,   1.4
-0.16560,   1.4
-0.16560,   2.3
-0.16561,   2.8
-0.16560,   1.6
-0.16560,   1.5
-0.16559,   1.1
-0.16561,   1.8
-0.16561,   0.5
-0.16560,   0.7
-0.16560,   0.1
-0.16561,  -0.1
-0.16561,  -0.4
-0.16561,   0.4
-0.16560,   0.3
-0.16560,   0.1
-0.16561,  -0.2
-0.16560,   0.1
-0.16559,  -0.4
-0.16560,   1.0
-0.16561,   0.5
-0.16560,   0.7
-0.16560,  -0.1
-0.16560,  -1.1
-0.16562,   0.1
-0.16562,   0.7
-0.16562,  -0.0
-0.16560,   0.1
-0.16560,   0.3
-0.16561,   0.5
-0.16561,   1.1
-0.16560,   0.4
-0.16561,   0.0
-0.16560,   0.2
-0.16561,   1.6
-0.16562,   0.1
-0.16561,  -0.0
-0.16561,   0.3
-0.16561,   0.8
-0.16560,   1.2
-0.16560,   0.1
-0.16560,   0.6
-0.16559,   1.6
-0.16560,   0.9
-0.16561,   0.8
-0.16560,   1.8
-0.16562,   1.3
-0.16560,   0.8
-0.16560,   0.8
-0.16561,   0.9
-0.16560,   0.7
-0.16561,   1.0
-0.16559,   1.3
-0.16560,   0.6
-0.16560,   0.8
-0.16562,   1.9
-0.16559,   0.7
-0.16560,   2.0
-0.16561,   1.7
-0.16559,   2.4
-0.16558,   1.0
-0.16559,   3.4
-0.16559,   0.7
-0.16560,   1.8
-0.16558,   1.9
-0.16560,   2.2
-0.16560,   1.7
-0.16558,   3.8
-0.16560,   2.8
-0.16559,   3.4
-0.16559,   4.1
-0.16561,   2.2
-0.16559,   1.9
-0.16558,   1.9
-0.16561,   1.7
-0.16559,   0.7
-0.16561,  -0.7
-0.16561,   0.2
-0.16558,  -0.5
-0.16561,  -0.4
-0.16561,  -1.3
-0.16560,   0.1
-0.16561,   1.5
-0.16561,   2.7
-0.16562,   3.7
-0.16562,   4.1
-0.16561,   4.3
-0.16560,   4.9
-0.16560,   5.3
-0.16561,   5.9
-0.16561,   4.7
-0.16561,   5.0
-0.16561,   6.7
-0.16561,   6.6
-0.16560,   5.4
-0.16561,   4.8
-0.16560,   4.9
-0.16561,   5.6
-0.16560,   4.3
-0.16560,   4.9
-0.16561,   4.7
-0.16560,   4.7
-0.16562,   4.7
-0.16561,   4.3
-0.16562,   5.1
-0.16562,   4.2
-0.16561,   3.9
-0.16561,   6.1
-0.16559,   4.8
-0.16560,   4.6
-0.16560,   5.1
-0.16560,   5.0
-0.16561,   4.8
-0.16561,   5.6
-0.16561,   5.6
-0.16562,   5.1
-0.16561,   5.5
-0.16561,   6.3
-0.16561,   6.6
-0.16561,   6.3
-0.16562,   6.7
-0.16561,   7.3
-0.16562,   7.0
-0.16562,   6.1
-0.16562,   6.2
-0.16561,   6.1
-0.16560,   5.1
-0.16560,   5.7
-0.16562,   5.8
-0.16561,   5.6
-0.16563,   5.3
-0.16562,   5.7
-0.16561,   6.3
-0.16560,   5.6
-0.16561,   5.2
-0.16561,   5.9
-0.16560,   6.0
-0.16560,   5.3
-0.16559,   6.7
-0.16561,   5.0
-0.16562,   5.9
-0.16560,   4.7
-0.16562,   5.3
-0.16561,   5.3
-0.16560,   4.2
-0.16560,   3.9
-0.16561,   4.8
-0.16560,   4.1
-0.16560,   3.6
-0.16561,   2.7
-0.16560,   2.8
-0.16561,   5.0
-0.16560,   4.0
-0.16561,   3.6
-0.16560,   3.2
-0.16562,   3.0
-0.16561,   2.9
-0.16561,   2.8
-0.16561,   2.8
-0.16560,   4.1
-0.16561,   3.3
-0.16561,   2.6
-0.16560,   2.2
-0.16561,   3.0
-0.16560,   3.1
-0.16561,   2.9
-0.16561,   3.2
-0.16561,   3.2
-0.16562,   3.1
-0.16561,   2.2
-0.16561,   1.7
-0.16561,   2.2
-0.16562,   0.6
-0.16562,   1.1
-0.16561,   0.9
-0.16564,   0.2
-0.16563,   0.3
-0.16563,   2.1
-0.16561,   1.6
-0.16561,   3.0
-0.16562,   0.4
-0.16563,   2.4
-0.16562,   1.9
-0.16563,   1.0
-0.16563,   1.3
-0.16562,   1.9
-0.16563,   0.3
-0.16561,   0.6
-0.16562,   0.5
-0.16561,   0.8
-0.16563,   0.5
-0.16563,   0.6
-0.16561,   0.6
-0.16562,   1.4
-0.16563,   1.3
-0.16563,   0.9
-0.16561,   0.8
-0.16562,   1.3
-0.16561,   0.9
-0.16563,  -0.8
-0.16562,  -0.3
-0.16562,   0.2
-0.16562,   0.2
-0.16563,  -0.5
-0.16565,  -1.2
-0.16562,   0.1
-0.16564,  -0.9
-0.16562,   0.3
-0.16563,  -0.8
-0.16562,   0.2
-0.16562,   0.0
-0.16564,   0.9
-0.16561,   1.0
-0.16564,   1.5
-0.16565,   2.0
-0.16561,   0.6
-0.16562,   0.8
-0.16563,   1.7
-0.16564,   2.4
-0.16563,   2.3
-0.16562,   1.4
-0.16562,   1.7
-0.16563,   1.8
-0.16562,   2.4
-0.16564,   1.9
-0.16562,   2.9
-0.16563,   1.9
-0.16562,   2.0
-0.16564,   3.0
-0.16563,   2.4
-0.16563,   2.2
-0.16562,   3.2
-0.16563,   3.1
-0.16563,   2.9
-0.16563,   2.5
-0.16564,   2.2
-0.16563,   2.4
-0.16562,   2.3
-0.16561,   3.7
-0.16563,   2.7
-0.16562,   3.2
-0.16562,   2.4
-0.16562,   2.4
-0.16561,   3.3
-0.16562,   2.3
-0.16563,   2.1
-0.16562,   3.4
-0.16562,   2.8
-0.16563,   2.7
-0.16561,   3.2
-0.16563,   3.3
-0.16564,   2.4
-0.16563,   2.1
-0.16564,   2.3
-0.16562,   2.9
-0.16563,   3.3
-0.16564,   1.9
-0.16563,   1.9
-0.16562,   1.3
-0.16563,   3.0
-0.16563,   2.6
-0.16562,   2.0
-0.16563,   2.3
-0.16563,   1.8
-0.16561,   2.4
-0.16562,   1.8
-0.16561,   2.7
-0.16562,   2.7
-0.16563,   2.0
-0.16562,   1.6
-0.16562,   2.9
-0.16562,   1.5
-0.16563,   0.6
-0.16561,   1.1
-0.16563,   0.1
-0.16562,  -0.7
-0.16560,  -0.8
-0.16561,  -0.9
-0.16561,   0.6
-0.16562,   2.2
-0.16561,   1.0
-0.16563,  -1.3
-0.16563,  -2.3
-0.16561,  -3.8
-0.16562,  -2.3
-0.16562,  -2.7
-0.16560,  -1.0
-0.16562,  -1.4
-0.16562,  -2.3
-0.16562,  -2.9
-0.16562,  -3.3
-0.16560,  -1.5
-0.16562,   0.2
-0.16561,   0.3
-0.16562,  -0.9
-0.16561,   0.6
-0.16561,   1.8
-0.16562,   3.5
-0.16560,   3.8
-0.16562,   3.1
-0.16561,   4.1
-0.16562,   4.4
-0.16562,   2.2
-0.16563,   3.0
-0.16563,   2.9
-0.16562,   3.0
-0.16561,   4.6
-0.16561,   4.0
-0.16562,   3.3
-0.16562,   3.7
-0.16563,   4.4
-0.16563,   3.2
-0.16562,   3.3
-0.16563,   2.9
-0.16563,   4.6
-0.16563,   4.2
-0.16562,   4.8
-0.16562,   5.4
-0.16562,   4.1
-0.16563,   3.8
-0.16563,   0.1
-0.16562,   1.9
-0.16563,   2.1
-0.16561,   2.7
-0.16563,   2.4
-0.16563,   3.2
-0.16563,  -1.5
-0.16563,  -1.7
-0.16562,   3.3
-0.16561,   0.5
-0.16563,  -0.8
-0.16562,  -1.2
-0.16563,  -1.6
-0.16563,  -0.7
-0.16563,  -1.3
-0.16560,  -1.5
-0.16562,   0.1
-0.16562,  -1.3
-0.16563,  -0.3
-0.16562,  -0.5
-0.16562,  -0.7
-0.16561,  -0.4
-0.16561,  -0.4
-0.16561,  -2.0
-0.16563,   0.5
-0.16561,  -0.2
-0.16563,   0.6
-0.16562,   2.5
-0.16563,  -0.5
-0.16562,   1.7
-0.16562,   3.5
-0.16562,  -0.5
-0.16563,   1.8
-0.16563,   3.2
-0.16562,   0.4
-0.16561,  -0.4
-0.16563,   2.4
-0.16563,   1.6
-0.16562,   1.2
-0.16563,   2.1
-0.16562,   2.6
-0.16561,   1.8
-0.16562,   0.0
-0.16561,   4.7
-0.16561,   3.3
-0.16561,   3.3
-0.16561,   3.9
-0.16560,   2.8
-0.16562,   4.0
-0.16561,   3.6
-0.16561,   4.7
-0.16562,   3.9
-0.16563,   4.2
-0.16563,   3.1
-0.16555,   3.3
-0.16513,   3.1
-0.17159,   3.7
-0.15525,   3.6
-0.17649,   4.4
-0.18211,   3.3
-0.17747,   3.7
-0.18032,   3.7
-0.20039,   3.3
-0.30797,   3.7
-0.32058,   3.7
-0.35075,   4.8
-0.45116,   3.9
-0.26291,   4.0
-0.22897,   3.5
-0.22955,   3.1
-0.21986,   4.8
-0.19024,   4.4
-0.18376,   4.5
-0.18148,   3.8
-0.17507,   3.9
-0.18106,   3.5
-0.18478,   4.3
-0.18272,   4.8
-0.18152,   3.5
-0.18271,   3.4
-0.18280,   4.8
-0.18188,   4.2
-0.18312,   4.6
-0.18346,   3.6
-0.18642,   3.2
-0.19445,   2.9
-0.19682,   4.1
-0.19542,   3.6
-0.19465,   4.6
-0.19292,   3.6
-0.19148,   3.7
-0.19015,   3.7
-0.19005,   3.1
-0.19054,   3.8
-0.19081,   4.1
-0.19074,   2.9
-0.19095,   3.7
-0.19037,   3.9
-0.18956,   3.5
-0.18982,   3.9
-0.18829,   4.1
-0.18442,   3.9
-0.18195,   4.0
-0.17842,   3.9
-0.17588,   3.4
-0.18052,   4.5
-0.18557,   4.8
-0.18557,   3.3
-0.17977,   3.5
-0.11611,   4.2
-0.03640,   4.8
-0.00886,   4.3
0.01772,   4.6
0.01919,   4.5
0.01449,   3.8
0.00780,   4.0
0.00474,   4.4
0.00151,   4.2
-0.00254,   3.6
-0.00429,   3.5
-0.00405,   4.3
-0.00378,   3.7
-0.00707,   4.0
-0.00901,   4.0
-0.00883,   4.4
-0.00884,   4.2
-0.00996,   4.3
-0.01141,   3.8
-0.01344,   3.1
-0.01494,   3.8
-0.01660,   3.7
-0.01537,   4.2
-0.01306,   4.2
-0.01123,   3.7
-0.01065,   4.8
-0.01094,   3.8
-0.01092,   3.8
-0.01387,   4.7
-0.02045,   3.8
-0.01974,   4.0
-0.01979,   5.1
-0.02079,   4.0
-0.02670,   3.9
-0.04203,   3.6
-0.04698,   4.7
-0.06022,   4.2
-0.06442,   4.2
-0.06692,   5.5
-0.08533,   4.3
-0.09019,   3.7
-0.08530,   3.5
-0.07678,   4.3
-0.06928,   4.5
-0.06773,   4.4
-0.06931,   5.1
-0.07170,   3.9
-0.07205,   4.3
-0.06640,   3.7
-0.04960,   3.7
-0.04569,   5.2
-0.04923,   3.6
-0.06164,   4.1
-0.06097,   4.3
-0.05624,   3.7
-0.05291,   5.2
-0.05603,   4.4
-0.04442,   3.9
-0.04580,   4.1
-0.03726,   3.4
0.01887,   4.3
0.06352,   4.1
0.06230,   4.5
0.04697,   3.9
0.05136,   3.9
0.07314,   4.4
0.08216,   3.9
0.09589,   4.1
0.09565,   5.1
0.10007,   4.7
0.10919,   3.9
0.10342,   3.3
0.07893,   3.3
0.06700,   3.3
0.06233,   3.0
0.05777,   4.4
0.05536,   3.8
0.05192,   4.5
0.04896,   4.6
0.02324,   4.5
0.02645,   4.1
0.06099,   4.6
0.06126,   4.7
0.09287,   4.0
0.11133,   4.5
0.10918,   4.6
0.10977,   5.4
0.10724,   4.7
0.10286,   4.3
0.09898,   4.9
0.09489,   4.2
0.09418,   4.2
0.09334,   4.7
0.01298,   4.5
-0.01507,   4.0
-0.01186,   3.2
-0.01111,   3.1
-0.01095,   3.7
-0.00289,   4.0
0.01389,   4.5
0.02777,   4.4
0.02680,   5.2
0.03366,   3.9
0.04570,   4.1
0.05902,   4.5
0.06394,   4.3
0.06287,   4.5
0.05717,   4.4
0.05735,   3.3
0.04995,   3.6
0.04725,   4.5
0.04424,   4.1
0.04288,   3.9
0.04098,   5.5
0.04094,   3.9
0.04127,   3.7
0.04103,   4.0
0.03997,   4.0
0.03861,   3.8
0.03820,   4.4
0.03945,   3.7
0.03978,   4.1
0.03951,   3.2
0.03670,   3.0
0.03650,   4.6
0.03661,   3.8
0.03640,   3.6
0.03566,   5.0
0.03520,   4.2
0.03398,   4.2
0.03213,   4.7
0.03086,   5.2
0.02952,   3.9
0.02928,   4.2
0.02901,   3.9
0.02867,   4.5
0.02889,   4.4
0.02882,   4.2
0.02863,   4.4
0.02846,   4.3
0.02858,   4.7
0.02788,   4.1
0.02486,   4.7
0.02043,   4.0
0.01701,   3.5
0.00917,   3.6
0.00117,   2.8
-0.00088,   3.8
0.00032,   3.0
0.00332,   3.0
0.01001,   3.8
0.02156,   3.6
0.02969,   3.4
0.03183,   3.9
0.03310,   4.6
0.03316,   4.3
0.03202,   4.1
0.03115,   3.7
0.03065,   3.4
0.02935,   4.6
0.02338,   3.4
0.01645,   4.6
0.01424,   4.0
0.01483,   5.0
0.01114,   4.0
-0.04398,   3.4
-0.03748,   4.6
-0.02853,   4.5
-0.03352,   3.7
-0.02968,   3.7
-0.01833,   2.5
-0.01786,   4.5
-0.02161,   3.8
-0.01978,   4.2
-0.01294,   4.6
-0.00305,   3.4
-0.01511,   2.9
-0.00749,   3.9
-0.00606,   3.0
-0.01508,   3.9
-0.01332,   4.1
-0.01384,   4.7
-0.02177,   3.6
-0.02210,   4.2
-0.02236,   3.6
-0.02283,   4.3
-0.02329,   3.3
-0.03654,   3.6
-0.04811,   4.6
-0.06030,   3.5
-0.06051,   4.6
-0.06044,   2.6
-0.05650,   4.8
-0.04975,   4.6
-0.02895,   3.9
0.00566,   4.2
0.01732,   3.9
0.01215,   4.4
0.00020,   3.9
-0.00568,   5.0
-0.00843,   3.3
-0.01733,   4.3
-0.03028,   4.1
-0.04710,   3.9
-0.07294,   4.1
-0.09733,   4.5
-0.11675,   4.5
-0.12030,   5.1
-0.12467,   3.7
-0.13363,   4.4
-0.14412,   4.4
-0.14656,   5.0
-0.14366,   4.2
-0.14162,   4.1
-0.13994,   5.0
-0.13909,   3.8
-0.13860,   4.4
-0.13658,   4.5
-0.12921,   3.8
-0.13049,   4.2
-0.14765,   4.1
-0.18041,   4.9
-0.21944,   3.6
-0.24542,   4.6
-0.25877,   4.6
-0.26663,   5.0
-0.25832,   4.5
-0.23579,   4.3
-0.25478,   5.0
-0.63195,   3.4
-0.79289,   3.1
-0.79956,   3.5
-0.77581,   4.3
-0.75111,   4.2
-0.78876,   4.3
-0.84776,   4.6
-0.85000,   4.7
-0.84916,   3.5
-0.84755,   3.7
-0.84356,   4.7
-0.81946,   4.4
-0.75581,   4.1
-0.62861,   4.4
-0.53038,   4.6
-0.50110,   3.6
-0.49387,   3.8
-0.41852,   4.3
-0.38025,   4.5
-0.39710,   4.0
-0.38116,   4.9
-0.38373,   5.0
-0.36766,   3.9
-0.24843,   4.4
-0.16502,   3.9
-0.16506,   4.3
-0.13853,   4.1
-0.08232,   3.8
-0.03455,   5.1
0.02434,   3.9
0.05612,   3.8
0.07766,   3.6
0.09046,   3.1
0.08235,   3.1
0.04820,   4.3
-0.01795,   3.4
-0.05261,   4.1
-0.05429,   3.4
-0.05497,   4.6
-0.05600,   3.8
-0.05566,   4.1
-0.05519,   4.6
-0.05591,   4.6
-0.05718,   4.3
-0.05927,   4.3
-0.06173,   5.0
-0.06267,   4.7
-0.06301,   3.3
-0.06321,   3.5
-0.06341,   4.5
-0.06325,   4.0
-0.06279,   4.2
-0.06359,   4.0
-0.25763,   3.8
-0.28561,   3.6
-0.27728,   4.6
-0.26224,   4.7
-0.24774,   3.9
-0.24607,   3.8
-0.24484,   3.2
-0.24198,   4.2
-0.23949,   3.2
-0.22889,   4.0
-0.20073,   4.0
-0.18509,   4.3
-0.18723,   3.0
-0.18699,   3.5
-0.18569,   4.0
-0.18626,   3.2
-0.18851,   4.1
-0.19173,   3.4
-0.19703,   3.8
-0.19832,   3.6
-0.19930,   4.3
-0.19895,   4.4
-0.19844,   4.3
-0.19864,   4.6
-0.19826,   3.6
-0.19793,   4.6
-0.19788,   4.3
-0.19810,   4.4
-0.19783,   3.2
-0.19752,   3.2
-0.19749,   2.7
-0.20032,   3.8
-0.20176,   3.5
-0.19978,   4.9
-0.19830,   3.5
-0.19970,   4.4
-0.20045,   3.2
-0.20166,   4.2
-0.20104,   4.9
-0.19968,   3.9
-0.19821,   4.2
-0.19946,   4.0
-0.19945,   4.4
-0.19894,   3.6
-0.19958,   4.1
-0.20098,   3.5
-0.20049,   4.5
-0.19959,   4.1
-0.20077,   4.7
-0.20047,   4.2
-0.19846,   3.8
-0.19725,   3.7
-0.19666,   4.5
-0.19699,   3.1
-0.19769,   3.3
-0.19826,   4.2
-0.19868,   4.7
-0.19988,   4.6
-0.20328,   4.0
-0.20239,   3.4
-0.20131,   4.1
-0.20127,   3.6
-0.20121,   4.4
-0.20141,   4.2
-0.20186,   4.8
-0.20211,   3.4
-0.20240,   4.8
-0.20119,   5.1
-0.20125,   3.8
-0.20182,   3.2
-0.20186,   2.9
-0.20189,   0.8
-0.20195,   1.1
-0.20219,   2.0
-0.20236,   0.6
-0.20264,   1.9
-0.20246,   1.3
-0.20206,   1.8
-0.20205,   1.3
-0.20221,   1.0
-0.20136,  -0.4
-0.20116,   1.0
-0.20104,   1.3
-0.20116,   1.0
-0.20195,   1.3
-0.20258,   1.8
-0.20205,   1.3
-0.20181,   0.3
-0.20173,   0.9
-0.20179,   2.0
-0.20198,   0.9
-0.20250,   0.7
-0.20342,   0.5
-0.20381,   0.4
-0.20399,  -0.7
-0.20401,  -0.3
-0.20408,  -0.1
-0.20403,  -0.0
-0.20323,  -0.3
-0.20325,   1.5
-0.20332,   0.2
-0.20358,  -0.8
-0.20427,  -2.7
-0.20423,  -1.0
-0.20267,  -0.2
-0.20123,  -0.8
-0.20025,   2.3
-0.20011,   3.2
-0.20007,   3.7
-0.20010,   2.7
-0.20037,   4.7
-0.20050,   4.8
-0.20084,   5.1
-0.20126,   5.0
-0.20131,   5.5
-0.20121,   4.2
-0.20142,   4.8
-0.20166,   6.5
-0.20166,   6.2
-0.20165,   5.1
-0.20165,   5.0
-0.20165,   6.2
-0.20164,   4.7
-0.20163,   5.5
-0.20163,   5.5
-0.20163,   5.9
-0.20163,   5.9
-0.20161,   5.9
-0.20156,   6.0
-0.20161,   6.3
-0.20158,   4.8
-0.20149,   5.6
-0.20128,   5.2
-0.20141,   4.9
-0.20103,   5.3
-0.20102,   5.2
-0.20132,   4.7
-0.20143,   5.3
-0.20139,   6.0
-0.20089,   6.2
-0.20271,   5.7
-0.20340,   5.7
-0.20340,   6.0
-0.20340,   5.6
-0.20341,   5.1
-0.20341,   5.3
-0.20340,   5.2
-0.20340,   6.2
-0.20340,   5.8
-0.20342,   5.2
-0.20343,   5.8
-0.20342,   5.1
-0.20343,   5.0
-0.20343,   5.0
-0.20342,   5.6
-0.20344,   5.0
-0.20349,   5.3
-0.20345,   5.5
-0.20345,   4.5
-0.20346,   5.4
-0.20345,   5.5
-0.20344,   5.1
-0.20346,   4.5
-0.20345,   5.6
-0.20345,   5.5
-0.20344,   5.7
-0.20344,   4.6
-0.20345,   5.6
-0.20345,   5.0
-0.20343,   3.7
-0.20344,   5.7
-0.20345,   4.9
-0.20343,   5.5
-0.20343,   6.0
-0.20342,   5.9
